company,city,state,source,source_id,naics_code,naics_sector,solar_fit_score,energy_intensity,tax_appetite,recommended_ownership,load_profile,est_system_kw,est_annual_kwh,est_annual_savings_usd,est_net_payback_yrs,est_25yr_npv_p50_usd,sales_script,pitch_angle
"Archer Compressor Station","Cadiz","OH","epa_ghgrp","epa-1011436","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211111. Pre-qualified high-energy solar candidate."
"Kilgore Compressor Station","Carroll","OH","epa_ghgrp","epa-1011437","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211111. Pre-qualified high-energy solar candidate."
"Scio Compressor Station","Scio","OH","epa_ghgrp","epa-1011438","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211111. Pre-qualified high-energy solar candidate."
"Batesville","Quaker City","OH","epa_ghgrp","epa-1011439","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211111. Pre-qualified high-energy solar candidate."
"Augusta Compressor Facility","Carroll","OH","epa_ghgrp","epa-1011444","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211111. Pre-qualified high-energy solar candidate."
"Crum","Senecaville","OH","epa_ghgrp","epa-1011474","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211111. Pre-qualified high-energy solar candidate."
"Tri-County Compressor Station","Barnesville","OH","epa_ghgrp","epa-1011668","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211112. Pre-qualified high-energy solar candidate."
"Eureka Midstream, Llc","Marietta","OH","epa_ghgrp","epa-1011702","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Gulfport Energy Appalachian Basin 160-A Eastern Overthrust Region","St. Clairsville","OH","epa_ghgrp","epa-1011706","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Chandlersville Compressor Station","Philo","OH","epa_ghgrp","epa-1011818","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Seneca Compressor Station","Quaker City","OH","epa_ghgrp","epa-1011820","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Humphreys Compressor Station","Barnesville","OH","epa_ghgrp","epa-1011918","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211111. Pre-qualified high-energy solar candidate."
"Barnesville West Compressor Station","Barnesville","OH","epa_ghgrp","epa-1011921","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211111. Pre-qualified high-energy solar candidate."
"Morristown Compressor Station","Union Township","OH","epa_ghgrp","epa-1011922","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211111. Pre-qualified high-energy solar candidate."
"Arrowhead Compressor Station","Flushing","OH","epa_ghgrp","epa-1011929","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211111. Pre-qualified high-energy solar candidate."
"Harrison West Compressor Station","Freeport","OH","epa_ghgrp","epa-1011938","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211111. Pre-qualified high-energy solar candidate."
"Utica Condensate Stabilization Facility","Cadiz","OH","epa_ghgrp","epa-1011967","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Westrock","Cincinnati","OH","epa_ghgrp","epa-1012002","","","","","","","","600","904032","108484","6.1","1295622","","Pulp & paper — 2022 EPA GHG Reporter. NAICS 322130. Pre-qualified high-energy solar candidate."
"Blue Racer Midstream Llc - Berne Plant","Lewisville","OH","epa_ghgrp","epa-1012023","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Leesville Cryogenic Processing Plant","Dennison","OH","epa_ghgrp","epa-1012049","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211112. Pre-qualified high-energy solar candidate."
"Ccu Coal And Construction Llc","Glouster","OH","epa_ghgrp","epa-1012109","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 212112. Pre-qualified high-energy solar candidate."
"Dominion Energy Ohio - Switzerland Station (Tran)","Powhatan Point","OH","epa_ghgrp","epa-1012141","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Dominion Energy Ohio - Appalachian Basin (Gath)","Cleveland","OH","epa_ghgrp","epa-1012142","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Northeast Ohio Natural Gas","Pleasantville","OH","epa_ghgrp","epa-1012379","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Glen Karn","Hollansburg","OH","epa_ghgrp","epa-1012382","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Columbus Compressor Station","Ashville","OH","epa_ghgrp","epa-1012920","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Washington Court House Compressor Station","Washington Court House","OH","epa_ghgrp","epa-1012921","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Oregon Clean Energy Center","Oregon","OH","epa_ghgrp","epa-1012932","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Eastern Gas Transmission And Storage - Mullet Station (Tran)","Switzerland Twp","OH","epa_ghgrp","epa-1012944","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Eastern Gas Transmission And Storage - Carroll Station (Tran)","Carrollton","OH","epa_ghgrp","epa-1012961","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Alliance Petroleum Corporation","Canton","OH","epa_ghgrp","epa-1012999","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Dgoc 160 Production","Deerfield","OH","epa_ghgrp","epa-1013035","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Plasma Compressor Station","Clarington","OH","epa_ghgrp","epa-1013048","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Carroll County Energy, Llc","Washington Township","OH","epa_ghgrp","epa-1013063","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Dgoc 160 Boosting And Gathering","Deerfield","OH","epa_ghgrp","epa-1013064","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Alliance Petroleum Corporation, Gathering And Boosting Assets 160a","Canton","OH","epa_ghgrp","epa-1013096","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 213112. Pre-qualified high-energy solar candidate."
"Texas Gas Transmission - Harrison Station","Harrison","OH","epa_ghgrp","epa-1013105","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Rover - Mainline Cs #1","Sherrodsville","OH","epa_ghgrp","epa-1013192","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Rover - Mainline Cs #2","Wooster","OH","epa_ghgrp","epa-1013193","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Rover - Mainline Cs #3","Bloomville","OH","epa_ghgrp","epa-1013194","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Cadiz Compressor Station","Cadiz","OH","epa_ghgrp","epa-1013201","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Middletown Energy Center","Middletown","OH","epa_ghgrp","epa-1013248","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Lordstown Energy Center","Warren","OH","epa_ghgrp","epa-1013257","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Encino Energy (Eap Ohio Llc)","Carrollton","OH","epa_ghgrp","epa-1013283","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Columbia Gas Transmission, Llc-Summerfield Compressor Station","Sarahsville","OH","epa_ghgrp","epa-1013312","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Columbia Gas Transmission Llc - Oak Hill Compressor Station","Oak Hill","OH","epa_ghgrp","epa-1013320","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Triad Hunter","Marietta","OH","epa_ghgrp","epa-1013390","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Procter & Gamble Mason Business Center","Mason","OH","epa_ghgrp","epa-1013537","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 541715. Pre-qualified high-energy solar candidate."
"Salineville","Salineville","OH","epa_ghgrp","epa-1013660","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Wadsworth","Seville","OH","epa_ghgrp","epa-1013667","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Berne","Lewisville","OH","epa_ghgrp","epa-1013668","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Sofidel America","Circleville","OH","epa_ghgrp","epa-1013683","","","","","","","","600","904032","108484","6.1","1295622","","Pulp & paper — 2022 EPA GHG Reporter. NAICS 322291. Pre-qualified high-energy solar candidate."
"Colerain","Dillonvale","OH","epa_ghgrp","epa-1013702","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Hanoverton","Kensington","OH","epa_ghgrp","epa-1013703","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Clyde","Clyde","OH","epa_ghgrp","epa-1013705","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Dominion Energy Ohio - Transmission Pipelines (Tpl)","Cleveland","OH","epa_ghgrp","epa-1013773","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Pratt Paper (Oh) Llc","Wapakoneta","OH","epa_ghgrp","epa-1013880","","","","","","","","600","904032","108484","6.1","1295622","","Pulp & paper — 2022 EPA GHG Reporter. NAICS 322120. Pre-qualified high-energy solar candidate."
"Nsg Glass North America, Inc.","Luckey","OH","epa_ghgrp","epa-1014280","","","","","","","","600","904032","108484","6.1","1295622","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327211. Pre-qualified high-energy solar candidate."
"South Field Energy","Wellsville","OH","epa_ghgrp","epa-1014284","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Long Ridge Energy Generation","Hannibal","OH","epa_ghgrp","epa-1014297","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Dominion Energy Ohio - Appalachian Basin Eastern Overthrust (Gath)","Cleveland","OH","epa_ghgrp","epa-1014503","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Medical Center Company","Cleveland","OH","osm_industrial","osm-108756514","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
