company,city,state,source,source_id,naics_code,naics_sector,solar_fit_score,energy_intensity,tax_appetite,recommended_ownership,load_profile,est_system_kw,est_annual_kwh,est_annual_savings_usd,est_net_payback_yrs,est_25yr_npv_p50_usd,sales_script,pitch_angle
"Caltrans San Fernando Maintenance Station","Los Angeles","CA","osm_industrial","osm-103941130","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Caltrans Humphrey Street Maintenance Station","Los Angeles","CA","osm_industrial","osm-103942072","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Caltrans East Los Angeles Maintenance Station","Los Angeles","CA","osm_industrial","osm-103942074","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Caltrans Cedar Springs","Los Angeles","CA","osm_industrial","osm-104083093","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Caltrans Chilao Maintenance Station","Los Angeles","CA","osm_industrial","osm-104083422","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Caltrans Buena Vista Maintenance Station","Los Angeles","CA","osm_industrial","osm-104105195","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Caltrans Rosemead Maintenance Station","Los Angeles","CA","osm_industrial","osm-104105198","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Caltrans Tarzana Maintenance Station","Los Angeles","CA","osm_industrial","osm-104105200","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Caltrans North Hollywood Maintenance Station","Los Angeles","CA","osm_industrial","osm-104105201","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Caltrans Silver Lake Maintenance Station","Los Angeles","CA","osm_industrial","osm-104105356","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Caltrans Artesia Maintenance Station","Los Angeles","CA","osm_industrial","osm-104357798","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Caltrans Westdale Maintenance Station","Los Angeles","CA","osm_industrial","osm-104357799","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Caltrans Apple Landscape Maintenance Station","Los Angeles","CA","osm_industrial","osm-104357803","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Caltrans Culver City Maintenance Station","Los Angeles","CA","osm_industrial","osm-104357807","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Caltrans Middlebury Maintenance Station","Los Angeles","CA","osm_industrial","osm-104357809","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Caltrans Metro Electrical Maintenance Station","Los Angeles","CA","osm_industrial","osm-104357810","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Caltrans Alameda Maintenance Station","Los Angeles","CA","osm_industrial","osm-104357818","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Caltrans Foothill Maintenance Station","Los Angeles","CA","osm_industrial","osm-104840853","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Caltrans Eastern Maintenance And East Region Maintenance Station","Los Angeles","CA","osm_industrial","osm-104840865","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Caltrans Florence Maintenance Station","Los Angeles","CA","osm_industrial","osm-104907513","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Caltrans Central Bandini And Special Crews Reg Maintenance Station","Los Angeles","CA","osm_industrial","osm-104907576","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pbf Energy","Los Angeles","CA","osm_industrial","osm-107758176","","","","","","","","600","904032","244089","2.7","3736512","","Refinery building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"The Shop","Los Angeles","CA","osm_industrial","osm-108123306","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Motivo Engineering","Rancho Dominguez","CA","osm_industrial","osm-109631335","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Nec Logistics","Los Angeles","CA","osm_industrial","osm-109639628","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Socal Edision","Los Angeles","CA","osm_industrial","osm-125081415","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Willow Studios","Los Angeles","CA","osm_industrial","osm-130798499","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"1317 Willow Street","Los Angeles","CA","osm_industrial","osm-130798500","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Cinespace Studios","Los Angeles","CA","osm_industrial","osm-133752133","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Former Weider Publications","Los Angeles","CA","osm_industrial","osm-133752170","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"City Brewing Company","Los Angeles","CA","osm_industrial","osm-134793271","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Los Angeles Aqueduct Filtration Plant","Los Angeles","CA","osm_industrial","osm-135245347","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Rancho Las Virgenes Composting Facility","Los Angeles","CA","osm_industrial","osm-135245751","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Los Angeles County Fire Department","Los Angeles","CA","osm_industrial","osm-135245957","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Southern California Edison","Valencia","CA","osm_industrial","osm-135246626","","","","","","","","600","904032","244089","2.7","3736512","","Natural_gas building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Walt Disney Imagineering Workshop","Los Angeles","CA","osm_industrial","osm-138306454","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Aslywon","Los Angeles","CA","osm_industrial","osm-161458760","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Tesla, Inc.","Los Angeles","CA","osm_industrial","osm-161458788","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Oak Tree Gun Club","Los Angeles","CA","osm_industrial","osm-164280171","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Npr West","Culver City","CA","osm_industrial","osm-172741026","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Northrup Grumman","Los Angeles","CA","osm_industrial","osm-172863946","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Remo","Los Angeles","CA","osm_industrial","osm-183283595","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Office 7","Manhattan Beach","CA","osm_industrial","osm-192168958","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Anderson Printing","Los Angeles","CA","osm_industrial","osm-204489075","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Sain Knit, Inc.","Los Angeles","CA","osm_industrial","osm-205292442","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Tac Produce","Los Angeles","CA","osm_industrial","osm-205293917","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Los Angeles Times","Los Angeles","CA","osm_industrial","osm-206190434","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Cvs Distribution Center","Los Angeles","CA","osm_industrial","osm-210347649","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Tram Garage","Los Angeles","CA","osm_industrial","osm-221159580","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Stage 14","Los Angeles","CA","osm_industrial","osm-221159586","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Building 310","Los Angeles","CA","osm_industrial","osm-226521879","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Stage 9","Los Angeles","CA","osm_industrial","osm-226521880","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Stage 16","Los Angeles","CA","osm_industrial","osm-226521881","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Stage 10","Los Angeles","CA","osm_industrial","osm-226521882","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"William Fox Building 89","Los Angeles","CA","osm_industrial","osm-226521883","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Stage 15","Los Angeles","CA","osm_industrial","osm-226521884","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Stage 5","Los Angeles","CA","osm_industrial","osm-226521885","","","","","","","","600","904032","244089","2.7","3736512","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
